location_code,has_hrp,in_gho,provider_admin1_name,provider_admin2_name,admin1_code,admin1_name,admin2_code,admin2_name,admin_level,provider_admin1_code,provider_admin2_code,aggregation_period,rainfall,rainfall_long_term_average,rainfall_anomaly_pct,number_pixels,version,reference_period_start,reference_period_end
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,3-month,581.3333,510.30887,113.7829,30,final,2025-10-21,2025-10-31
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,dekad,44.966667,58.422222,78.784164,30,final,2025-11-01,2025-11-10
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,1-month,235.80002,196.31444,119.613884,30,final,2025-11-01,2025-11-10
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,3-month,567.93335,516.69,109.82257,30,final,2025-11-01,2025-11-10
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,dekad,15.7,40.296665,45.69873,30,final,2025-11-11,2025-11-20
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,1-month,154.96666,171.92223,90.416374,30,final,2025-11-11,2025-11-20
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,3-month,538.26666,503.19666,106.90087,30,final,2025-11-11,2025-11-20
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,dekad,5.9666667,45.444443,21.74009,30,final,2025-11-21,2025-11-30
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,1-month,66.63333,144.16333,48.023422,30,final,2025-11-21,2025-11-30
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,3-month,506.40002,486.66666,104.013565,30,final,2025-11-21,2025-11-30
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,dekad,8.066667,21.064444,50.132156,30,final,2025-12-01,2025-12-10
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,1-month,29.733334,106.80556,31.06584,30,final,2025-12-01,2025-12-10
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,3-month,465.56668,456.91888,101.87215,30,final,2025-12-01,2025-12-10
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,dekad,37.6,16.567778,197.51688,30,final,2025-12-11,2025-12-20
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,1-month,51.63333,83.07667,64.30003,30,final,2025-12-11,2025-12-20
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,3-month,442.90002,425.57,104.0249,30,final,2025-12-11,2025-12-20
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,dekad,35.566666,22.534445,147.33061,30,final,2025-12-21,2025-12-31
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,1-month,81.23333,60.166668,132.32735,30,final,2025-12-21,2025-12-31
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,3-month,432.3667,401.47556,107.59976,30,final,2025-12-21,2025-12-31
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,dekad,3.5333333,12.196667,49.622017,30,final,2026-01-01,2026-01-10
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,1-month,76.7,50.898888,146.15675,30,final,2026-01-01,2026-01-10
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,3-month,342.23334,353.69223,96.80537,30,final,2026-01-01,2026-01-10
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,dekad,4.633333,14.946667,48.295452,30,final,2026-01-11,2026-01-20
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,1-month,43.73333,49.95222,88.68309,30,final,2026-01-11,2026-01-20
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,3-month,250.33331,305.2078,82.31042,30,final,2026-01-11,2026-01-20
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,dekad,6.1666665,14.691111,56.70917,30,final,2026-01-21,2026-01-31
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,1-month,14.333332,41.834446,41.280155,30,final,2026-01-21,2026-01-31
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,3-month,162.20001,246.05888,66.59792,30,final,2026-01-21,2026-01-31
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,dekad,57.566666,19.906666,251.2045,30,final,2026-02-01,2026-02-10
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,1-month,68.36667,49.544445,134.50806,30,final,2026-02-01,2026-02-10
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,3-month,174.79999,207.34778,84.67242,30,final,2026-02-01,2026-02-10
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,dekad,117.23333,21.113333,468.08783,30,final,2026-02-11,2026-02-20
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,1-month,180.96666,55.711113,306.31403,30,final,2026-02-11,2026-02-20
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,3-month,276.3333,188.20444,145.61432,30,final,2026-02-11,2026-02-20
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,dekad,94.666664,20.222223,395.15417,30,final,2026-02-21,2026-02-28
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,1-month,269.46664,61.24222,414.33792,30,final,2026-02-21,2026-02-28
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,3-month,365.03333,162.06667,221.48843,30,final,2026-02-21,2026-02-28
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,dekad,115.63333,30.644445,338.43512,30,final,2026-03-01,2026-03-10
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,1-month,327.53333,71.979996,431.9737,30,final,2026-03-01,2026-03-10
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,3-month,472.59998,172.42332,269.18668,30,final,2026-03-01,2026-03-10
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,dekad,91.86667,38.36111,223.39528,30,final,2026-03-11,2026-03-20
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,1-month,302.16666,89.227776,325.98315,30,final,2026-03-11,2026-03-20
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,3-month,526.86664,194.89111,266.0782,30,final,2026-03-11,2026-03-20
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,dekad,62.866665,51.24111,120.67093,30,final,2026-03-21,2026-03-31
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,1-month,270.36667,120.246666,219.85948,30,final,2026-03-21,2026-03-31
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,3-month,554.1666,223.32333,244.90123,30,final,2026-03-21,2026-03-31
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,dekad,25.6,71.06333,40.229633,30,final,2026-04-01,2026-04-10
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,1-month,180.33334,160.66556,111.87198,30,final,2026-04-01,2026-04-10
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,3-month,576.2333,282.19,202.38634,30,final,2026-04-01,2026-04-10
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,dekad,17.433332,64.92778,32.080715,30,final,2026-04-11,2026-04-20
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,1-month,105.9,187.23222,57.69064,30,final,2026-04-11,2026-04-20
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,3-month,589.0333,332.1711,176.18155,30,final,2026-04-11,2026-04-20
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,dekad,116.96667,86.78555,132.8822,30,final,2026-04-21,2026-04-30
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,1-month,160.0,222.77667,72.43938,30,final,2026-04-21,2026-04-30
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,3-month,699.8333,404.26556,172.21906,30,final,2026-04-21,2026-04-30
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,dekad,78.26667,79.28,98.79767,30,final,2026-05-01,2026-05-10
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,1-month,212.66666,230.99333,92.234245,30,final,2026-05-01,2026-05-10
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,3-month,720.5333,463.6389,154.81714,30,final,2026-05-01,2026-05-10
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,dekad,60.0,71.706665,84.738396,30,final,2026-05-11,2026-05-20
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,1-month,255.23334,237.77222,107.19238,30,final,2026-05-11,2026-05-20
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,3-month,663.3,514.23224,128.70927,30,final,2026-05-11,2026-05-20
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,dekad,22.466667,66.68445,38.316074,30,final,2026-05-21,2026-05-31
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,1-month,160.73334,217.67111,74.42966,30,final,2026-05-21,2026-05-31
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,3-month,591.1,560.69446,105.37489,30,final,2026-05-21,2026-05-31
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,dekad,22.733334,49.514446,50.873363,30,preliminary,2026-06-01,2026-06-10
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,1-month,105.2,187.90555,57.126404,30,preliminary,2026-06-01,2026-06-10
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,3-month,498.2,579.56445,86.081184,30,preliminary,2026-06-01,2026-06-10
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,dekad,7.9,49.13222,23.830538,30,forecast,2026-06-11,2026-06-20
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,1-month,53.100002,165.33112,34.110035,30,forecast,2026-06-11,2026-06-20
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,3-month,414.23334,590.3356,70.41967,30,forecast,2026-06-11,2026-06-20
KEN,False,True,Not provided,Not provided,KE040,Busia,KE040226,Teso South,2,,51401,dekad,109.77778,31.998148,310.22574,18,final,2025-07-01,2025-07-10
KEN,False,True,Not provided,Not provided,KE040,Busia,KE040226,Teso South,2,,51401,1-month,198.61111,123.12037,158.92174,18,final,2025-07-01,2025-07-10
KEN,False,True,Not provided,Not provided,KE040,Busia,KE040226,Teso South,2,,51401,3-month,720.55554,577.9778,124.45681,18,final,2025-07-01,2025-07-10
KEN,False,True,Not provided,Not provided,KE040,Busia,KE040226,Teso South,2,,51401,dekad,64.05556,34.63889,174.21164,18,final,2025-07-11,2025-07-20
KEN,False,True,Not provided,Not provided,KE040,Busia,KE040226,Teso South,2,,51401,1-month,226.94444,110.48333,200.8467,18,final,2025-07-11,2025-07-20
KEN,False,True,Not provided,Not provided,KE040,Busia,KE040226,Teso South,2,,51401,3-month,701.38885,528.70184,132.35645,18,final,2025-07-11,2025-07-20
KEN,False,True,Not provided,Not provided,KE040,Busia,KE040226,Teso South,2,,51401,dekad,42.333332,46.014812,92.78351,18,final,2025-07-21,2025-07-31
KEN,False,True,Not provided,Not provided,KE040,Busia,KE040226,Teso South,2,,51401,1-month,216.16667,112.65185,187.98401,18,final,2025-07-21,2025-07-31
KEN,False,True,Not provided,Not provided,KE040,Busia,KE040226,Teso South,2,,51401,3-month,696.55554,480.1111,144.6175,18,final,2025-07-21,2025-07-31
KEN,False,True,Not provided,Not provided,KE040,Busia,KE040226,Teso South,2,,51401,dekad,37.88889,39.127777,97.1925,18,final,2025-08-01,2025-08-10
KEN,False,True,Not provided,Not provided,KE040,Busia,KE040226,Teso South,2,,51401,1-month,144.27777,119.78148,119.63135,18,final,2025-08-01,2025-08-10
KEN,False,True,Not provided,Not provided,KE040,Busia,KE040226,Teso South,2,,51401,3-month,583.1667,435.2463,133.59946,18,final,2025-08-01,2025-08-10
KEN,False,True,Not provided,Not provided,KE040,Busia,KE040226,Teso South,2,,51401,dekad,34.88889,39.70185,89.23319,18,final,2025-08-11,2025-08-20
KEN,False,True,Not provided,Not provided,KE040,Busia,KE040226,Teso South,2,,51401,1-month,115.111115,124.844444,92.503845,18,final,2025-08-11,2025-08-20
KEN,False,True,Not provided,Not provided,KE040,Busia,KE040226,Teso South,2,,51401,3-month,535.8334,401.5148,133.0415,18,final,2025-08-11,2025-08-20
KEN,False,True,Not provided,Not provided,KE040,Busia,KE040226,Teso South,2,,51401,dekad,26.222221,46.903706,60.15413,18,final,2025-08-21,2025-08-31
KEN,False,True,Not provided,Not provided,KE040,Busia,KE040226,Teso South,2,,51401,1-month,99.0,125.73333,79.55125,18,final,2025-08-21,2025-08-31
KEN,False,True,Not provided,Not provided,KE040,Busia,KE040226,Teso South,2,,51401,3-month,470.22226,374.96667,125.069466,18,final,2025-08-21,2025-08-31
KEN,False,True,Not provided,Not provided,KE040,Busia,KE040226,Teso South,2,,51401,dekad,37.88889,46.00741,84.08365,18,final,2025-09-01,2025-09-10
KEN,False,True,Not provided,Not provided,KE040,Busia,KE040226,Teso South,2,,51401,1-month,99.0,132.61296,75.57428,18,final,2025-09-01,2025-09-10
KEN,False,True,Not provided,Not provided,KE040,Busia,KE040226,Teso South,2,,51401,3-month,441.88892,375.5148,117.44324,18,final,2025-09-01,2025-09-10
KEN,False,True,Not provided,Not provided,KE040,Busia,KE040226,Teso South,2,,51401,dekad,57.055557,45.855556,122.02316,18,final,2025-09-11,2025-09-20
KEN,False,True,Not provided,Not provided,KE040,Busia,KE040226,Teso South,2,,51401,1-month,121.16667,138.76666,87.75794,18,final,2025-09-11,2025-09-20
KEN,False,True,Not provided,Not provided,KE040,Busia,KE040226,Teso South,2,,51401,3-month,463.22223,374.09445,123.510704,18,final,2025-09-11,2025-09-20
KEN,False,True,Not provided,Not provided,KE040,Busia,KE040226,Teso South,2,,51401,dekad,47.72222,44.238888,107.074356,18,final,2025-09-21,2025-09-30
KEN,False,True,Not provided,Not provided,KE040,Busia,KE040226,Teso South,2,,51401,1-month,142.66666,136.10185,104.65253,18,final,2025-09-21,2025-09-30
KEN,False,True,Not provided,Not provided,KE040,Busia,KE040226,Teso South,2,,51401,3-month,457.83337,374.48703,121.96289,18,final,2025-09-21,2025-09-30
KEN,False,True,Not provided,Not provided,KE040,Busia,KE040226,Teso South,2,,51401,dekad,101.833336,57.02037,172.25525,18,final,2025-10-01,2025-10-10
KEN,False,True,Not provided,Not provided,KE040,Busia,KE040226,Teso South,2,,51401,1-month,206.61111,147.1148,139.11278,18,final,2025-10-01,2025-10-10
KEN,False,True,Not provided,Not provided,KE040,Busia,KE040226,Teso South,2,,51401,3-month,449.8889,399.50925,112.45451,18,final,2025-10-01,2025-10-10
KEN,False,True,Not provided,Not provided,KE040,Busia,KE040226,Teso South,2,,51401,dekad,60.77778,64.994446,93.97571,18,final,2025-10-11,2025-10-20
KEN,False,True,Not provided,Not provided,KE040,Busia,KE040226,Teso South,2,,51401,1-month,210.33334,166.25371,125.73937,18,final,2025-10-11,2025-10-20
KEN,False,True,Not provided,Not provided,KE040,Busia,KE040226,Teso South,2,,51401,3-month,446.6111,429.8648,103.85092,18,final,2025-10-11,2025-10-20
KEN,False,True,Not provided,Not provided,KE040,Busia,KE040226,Teso South,2,,51401,dekad,110.44444,74.505554,145.20299,18,final,2025-10-21,2025-10-31
KEN,False,True,Not provided,Not provided,KE040,Busia,KE040226,Teso South,2,,51401,1-month,273.05554,196.52037,137.97888,18,final,2025-10-21,2025-10-31
KEN,False,True,Not provided,Not provided,KE040,Busia,KE040226,Teso South,2,,51401,3-month,514.7222,458.35556,112.16488,18,final,2025-10-21,2025-10-31
KEN,False,True,Not provided,Not provided,KE040,Busia,KE040226,Teso South,2,,51401,dekad,60.444443,68.17037,89.44118,18,final,2025-11-01,2025-11-10
KEN,False,True,Not provided,Not provided,KE040,Busia,KE040226,Teso South,2,,51401,1-month,231.66667,207.67036,111.28334,18,final,2025-11-01,2025-11-10
KEN,False,True,Not provided,Not provided,KE040,Busia,KE040226,Teso South,2,,51401,3-month,537.2778,487.39816,110.12993,18,final,2025-11-01,2025-11-10
KEN,False,True,Not provided,Not provided,KE040,Busia,KE040226,Teso South,2,,51401,dekad,10.666667,50.907406,28.022524,18,final,2025-11-11,2025-11-20
KEN,False,True,Not provided,Not provided,KE040,Busia,KE040226,Teso South,2,,51401,1-month,181.55556,193.58333,93.943214,18,final,2025-11-11,2025-11-20
KEN,False,True,Not provided,Not provided,KE040,Busia,KE040226,Teso South,2,,51401,3-month,513.0556,498.6037,102.869705,18,final,2025-11-11,2025-11-20
KEN,False,True,Not provided,Not provided,KE040,Busia,KE040226,Teso South,2,,51401,dekad,4.7222223,51.63704,17.165838,18,final,2025-11-21,2025-11-30
KEN,False,True,Not provided,Not provided,KE040,Busia,KE040226,Teso South,2,,51401,1-month,75.83333,170.71481,46.00257,18,final,2025-11-21,2025-11-30
KEN,False,True,Not provided,Not provided,KE040,Busia,KE040226,Teso South,2,,51401,3-month,491.55557,503.33704,97.68235,18,final,2025-11-21,2025-11-30
KEN,False,True,Not provided,Not provided,KE040,Busia,KE040226,Teso South,2,,51401,dekad,5.7777777,33.635185,27.896276,18,final,2025-12-01,2025-12-10
KEN,False,True,Not provided,Not provided,KE040,Busia,KE040226,Teso South,2,,51401,1-month,21.166668,136.17963,18.53431,18,final,2025-12-01,2025-12-10
KEN,False,True,Not provided,Not provided,KE040,Busia,KE040226,Teso South,2,,51401,3-month,459.44443,490.9648,93.64463,18,final,2025-12-01,2025-12-10
KEN,False,True,Not provided,Not provided,KE040,Busia,KE040226,Teso South,2,,51401,dekad,83.22222,26.272223,282.1105,18,final,2025-12-11,2025-12-20
KEN,False,True,Not provided,Not provided,KE040,Busia,KE040226,Teso South,2,,51401,1-month,93.72222,111.54444,84.707794,18,final,2025-12-11,2025-12-20
KEN,False,True,Not provided,Not provided,KE040,Busia,KE040226,Teso South,2,,51401,3-month,485.6111,471.38147,102.98703,18,final,2025-12-11,2025-12-20
KEN,False,True,Not provided,Not provided,KE040,Busia,KE040226,Teso South,2,,51401,dekad,66.44444,35.764816,175.26007,18,final,2025-12-21,2025-12-31
KEN,False,True,Not provided,Not provided,KE040,Busia,KE040226,Teso South,2,,51401,1-month,155.44444,95.67222,159.37311,18,final,2025-12-21,2025-12-31
KEN,False,True,Not provided,Not provided,KE040,Busia,KE040226,Teso South,2,,51401,3-month,504.3333,462.9074,108.85344,18,final,2025-12-21,2025-12-31
KEN,False,True,Not provided,Not provided,KE040,Busia,KE040226,Teso South,2,,51401,dekad,4.611111,18.042593,41.710194,18,final,2026-01-01,2026-01-10
KEN,False,True,Not provided,Not provided,KE040,Busia,KE040226,Teso South,2,,51401,1-month,154.27777,79.85926,187.6964,18,final,2026-01-01,2026-01-10
KEN,False,True,Not provided,Not provided,KE040,Busia,KE040226,Teso South,2,,51401,3-month,407.1111,422.10556,96.48929,18,final,2026-01-01,2026-01-10
KEN,False,True,Not provided,Not provided,KE040,Busia,KE040226,Teso South,2,,51401,dekad,5.0555553,20.062963,40.121174,18,final,2026-01-11,2026-01-20
KEN,False,True,Not provided,Not provided,KE040,Busia,KE040226,Teso South,2,,51401,1-month,76.111115,75.01296,101.37247,18,final,2026-01-11,2026-01-20
KEN,False,True,Not provided,Not provided,KE040,Busia,KE040226,Teso South,2,,51401,3-month,351.3889,378.24814,92.99168,18,final,2026-01-11,2026-01-20
KEN,False,True,Not provided,Not provided,KE040,Busia,KE040226,Teso South,2,,51401,dekad,5.5,18.937037,43.865078,18,final,2026-01-21,2026-01-31
KEN,False,True,Not provided,Not provided,KE040,Busia,KE040226,Teso South,2,,51401,1-month,15.166666,57.04259,32.50455,18,final,2026-01-21,2026-01-31
KEN,False,True,Not provided,Not provided,KE040,Busia,KE040226,Teso South,2,,51401,3-month,246.44444,321.99445,76.89563,18,final,2026-01-21,2026-01-31
